"month","diversity","pastideas","pastaccept","commentsC","age","votes","comments","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","y"
1,0.0606060606060606,0,0,0,0,0.00158353160564422,0.00158353160564422,-0.0267816069089926,0.0134076419933133,-0.00542804335464925,0.0321949650932485,-0.00842982758147905,0.00837443391920142,-0.0333714555861953,0.0149040136831126,0.0501133518370835,-0.0378077812358545,0.00338692633238732,1
1,0.940298507462687,1.6094379124341,0.693147180559945,1.94591014905531,3.63758615972639,0.00316957476127904,0.0110498361865849,-0.00901501969270799,0.00506963337582636,-0.0035055440017654,0.0050035093561389,-1.53972232250349e-05,-0.00675769199900789,-0.00179309229259239,-0.00753552328970078,-0.0111308078754855,0.00415585960604536,-0.00244598216612461,1
1,0.941176470588235,0,0,0,0,0.099090902644231,0,-0.0177255400351485,-0.0283219520501443,0.0018805480629129,0.00304436303277684,-0.000278358559298918,-0.0033505674589414,-6.71232901100632e-05,0.00387699019201085,-0.0064549269828761,-0.0020529645018168,0.00296341251711568,0
1,0.942028985507246,0,0,0,0,0,0.000469814431944513,-0.0195384573084669,0.0124917951059639,-0.0241972850748251,-0.00468227221237774,0.00400872853238248,0.0334343277110467,-0.0168066352899613,0.00809932881719074,0.0103309159482096,0.00953618600004552,0.0132283823658548,0
1,0.0714285714285714,1.09861228866811,0,0,0.693147180559945,0.000939849693242279,0.000939849693242279,-0.0255356422903394,0.0141625840825421,-6.15779767386776e-05,0.0534944276780745,-0.0391475274068956,0.0130874220413774,-0.0505911384824725,0.0295056861387625,0.0475994604938317,-0.0102194151266238,0.00582124575157933,0
1,0.929577464788732,1.09861228866811,0,0,0.693147180559945,0,0,-0.00839342715715946,0.00409487900873079,-0.000857275331056864,-0.000391715607490668,0.00137663843241911,-0.00338494935225994,0.0066315082787104,-0.00158850311113791,-0.000888437031398719,-0.010118035836134,0.0231281484907539,0
1,0.930555555555556,0,0,0,0,0.00950878796902736,0,-0.00905750351886988,0.00358954499573623,0.00713400694024594,-0.0012740066688902,0.00102089541262218,0.000978816143905541,-0.00467609012097053,-0.00226729191716171,0.00236315841401329,0.00394437337534739,-0.00469326611982727,0
1,0.931506849315068,1.6094379124341,0,0,1.38629436111989,0.000470477543376139,0.00188058353496224,-0.0267474902910322,-0.000782779978096517,-0.00485914939382567,-0.00471952837793442,-0.000717175511290762,0.027707096210424,-0.00291584728214492,-0.0154730682079149,-0.0194226772113338,-0.000831653235667577,0.0276601711100861,0
1,0.932432432432432,1.79175946922805,1.09861228866811,0.693147180559945,4.11087386417331,0.983641585855061,0.178849331083206,-0.0110472653401933,0.00396646009750518,0.0081226241017278,-0.00735187698660652,0.000508919797370908,0.00990855797979576,-0.00334509540194685,-0.000357642626661105,-0.00897411113004572,0.00485811478538279,-0.00728823600198272,1
1,0.933333333333333,0,0,0,0,0.00159872136369707,0,-0.00273293075638285,0.00093100469425979,3.33693618464241e-05,0.000817068434862581,0.000472749131809749,0.00151593323228565,0.00409197050593777,-0.00185330365021542,-0.0104903646093216,-0.0121565501046735,0.0114080966978797,0
1,0.934210526315789,0,0,0,0,0.00319489089651929,0,-0.0250466033014756,0.00655659785171209,-0.000346782541491373,-0.00519768239018246,-0.0160915690916408,0.00166853782611764,-0.0272813382832377,0.011441954784495,-0.0390874987676464,0.0352784782346444,-0.0557344017307377,1
1,0.935064935064935,0,0,0,0,0.000470920658573439,0.000470920658573439,-0.00936060017175795,0.00438502880402002,-0.00363629552146769,-0.0052183982597544,0.0045926615543386,0.0105345753016298,0.00163210136977649,0.00242172213764542,-0.00220061562086056,0.00104188616110545,0.00165214215675333,0
1,0.935897435897436,0,0,0,0,0.000941619655261051,0.00141209719863717,-0.0121982748171142,0.0077818985786423,-0.0154072135317861,-0.0114173646844019,0.0148935539829782,0.0341413473726105,0.00207247699237988,0.0061404889860343,0.00401612320767785,-0.0114033515011565,0.0262357270636707,0
1,0.936708860759494,0,0,0,0,0.0760600387100439,0.0328878668448352,-0.00572424406610814,0.00260072381329301,-0.000947633357400662,0.00376009630707731,-0.00179346428166497,-0.0002631745881958,0.00494329332683775,-0.00595087088374172,-0.0018791748494602,-0.00235207364854279,0.010610740594989,1
1,0.9375,0,0,0,0,0.000941619655261051,0,-0.00273369070853502,0.00159454199272121,-0.000660052573518781,0.00272563145430589,-0.00106103251243828,0.00115805417974273,0.000628685906279458,0.00160822807348111,0.000549749357855572,-0.00631632770424284,0.0070671922071052,0
1,0.938271604938272,1.79175946922805,1.09861228866811,2.07944154167984,3.78418963391826,0,0.000471142529327727,-0.0452016014836303,0.0111168287751376,-0.0338903846399869,-0.0276088427862117,0.0289053934164737,0.04133222349922,0.00496196354774333,0.02996432713609,0.0165061589645047,-0.008522676453043,-0.0216353666530045,0
1,0.939024390243902,0,0,0,0,0.00047136460924605,0.00047136460924605,0,0,-3.08148791101958e-33,2.52435489670724e-29,0,0,3.30872245021211e-24,-1.98523347012727e-23,-5.29395592033938e-23,-4.06575814682064e-20,0,0
1,0.939759036144578,0,0,0,0,0.00047136460924605,0.00235460433721083,-0.0190751405075799,0.0110847300131141,-0.0187193668180326,-0.0390715230965219,-0.0541983857292646,0.00729766681797098,0.0202340439990136,-0.0146317657732728,0.00334648782456017,0.00595301417733451,0.00944824380998301,0
1,0.94047619047619,1.94591014905531,1.09861228866811,2.30258509299405,3.8286413964891,0.00376648279547686,0.00141409403719804,-0.0370535479081675,0.0199837724063699,-0.0444915244700919,-0.0368355332440594,0.0379837337145158,0.102105379916723,-0.00154029871245523,0.0248028927150306,0.0162722039045721,-0.0305807768679262,0.0114059778466391,0
1,0.941176470588235,1.09861228866811,0,0,3.8286413964891,0,0,-0.00907343956479678,-0.00283867685754656,-0.00542444645650521,-0.00176015256263021,-0.00216176657374766,-0.0012155588803647,-0.00693152816665082,0.000487346320552348,-0.0110365290662063,0.00892493237641352,-0.0147091046002746,1
1,0.941860465116279,1.09861228866811,0,1.79175946922805,3.8286413964891,0.00282619123583504,0.00282619123583504,-0.0313798058112672,0.0179682581828518,0.00438396572047397,0.0278146743405232,-0.00691223300966888,-0.00457319944199377,0.0238667366798807,-0.0445691563530653,-0.0455109946981502,0.00897597328528116,-0.00924994571548668,0
1,0.942528735632184,0,0,0,0,0.00160642604827379,0.00160642604827379,-0.0184365948608872,0.00954667343926181,0.00400949686997332,0.00805811644634088,0.00231226415452445,-0.0100873142988947,0.0073471631378137,-0.00500640010687271,-0.0108353515499167,0.0125278869956856,-0.00797286675958578,0
2,0.943181818181818,0,0,0,0,0.00161681522690526,0,-0.000553399114752544,0.000151972074726847,0.000262099229087517,0.00102548775107778,-0.000107715588889105,0.000102024237989425,0.00138400246835359,-0.000374353956609472,-0.00176267906383243,-0.00114765709983232,-0.00125115382928826,1
2,0.943820224719101,0,0,0,0,0.00141676529010903,0,-0.00137851027189323,0.000934928915414956,-0.00168630634784464,-6.43014119721098e-05,4.98509379357146e-05,0.00124519305190728,-0.00222201580840547,0.00108178941956994,-0.00109441207372823,-0.00482142781341029,0.00142358918703686,0
2,0.944444444444444,0,0,0,0,0.00141676529010903,0,-0.0106705680645081,0.00491340558522028,-0.0114417924449946,-0.0127146684748046,0.0103351248173876,-0.00240122284675161,0.00269147288825969,0.00635230211067839,-0.00167203944873987,-0.000239672617799324,-0.000310448132485139,0
2,0.945054945054945,1.94591014905531,0.693147180559945,0.693147180559945,4.04305126783455,0.00567377408590787,0.000947867369545981,-0.0298469654321488,0.0153985914998238,0.0241445304130561,0.000886857698435626,-0.00665146013616389,-0.00169649821723493,0.00189377431307562,0.0216482867671571,-0.047953617117257,0.0222659825873138,0.0188702042594942,0
2,0.945652173913043,0,0,0,0,0.00142146434737745,0.000947867369545981,-0.0185179802126694,0.0117376236840913,-0.00990838236119789,0.0040903722887691,0.00483521141481978,-0.00762484565162775,0.00922852380263132,0.0195074716151346,-0.0286653217549334,0.00843798385289878,0.0447880178866264,0
2,0.946236559139785,0,0,0,0,0,0.000947867369545981,-0.0120611755983961,0.0079449114894386,-0.0101937516317048,0.00208548204763409,-0.0021706699307041,-0.00534806375456646,-0.00749449497851487,0.0147654434297983,-0.0172609677178388,0.00316695904476621,0.0158335977357324,0
2,0.946808510638298,0,0,0,0,0.327283810566807,0.0359320092260634,-0.0367950036737725,0.0144602302128756,-0.0130408438942921,0.00561909456322149,0.00119385634656675,-0.0166855439656845,-0.0247858105260131,0.0111945988560867,-0.0196281303565362,0.0384217459804234,0.0206348931008457,1
2,0.947368421052632,0,0,0,0,0.00383877630716567,0,-0.00223002684954777,0.0014669307967451,-0.00126240595118654,0.000560228749938023,-0.00262387781291274,-0.000573396273448926,-0.000248326953752395,0.000542905962072681,-0.00721150884998059,0.00150690149860019,0.00171103299276251,1
2,0.0104166666666667,0,0,0,0,0.000474721110268122,0,-0.0253955132266041,0.0120224123183415,-0.0189225647234202,-0.00682591523056671,0.023596599742134,-0.042682726737299,0.0289618292061812,0.0156505710326803,0.0247591087934972,-0.0285381252647221,-0.0309047785726578,0
2,0.938144329896907,0,0,0,0,0.518793793415168,0.0645385211375712,-0.00813779878220836,0.00401998271474915,-0.0028970338867029,0.00380137879752953,0.00247268735241584,-0.0039135586108159,0.00380588784608776,-0.00541213478317407,-0.00364105402148159,0.0032237070089361,-0.00197687789564502,1
2,0.938775510204082,0,0,0,0,0.194615467699672,0.0155041865359653,-0.0165834128750953,0.0109107563290938,-0.0102259718184159,-0.0180844201794755,0.0232660660593637,-0.0407235832132669,-0.0325629201481757,-0.0145265439054943,-0.00971370010011685,5.47729601543766e-05,0.0186969714682572,1
2,0.939393939393939,0,0,0,0,0.000476303890881349,0,-0.0201399611126582,0.0104915288963739,-0.0194524601798245,-0.0230887413908921,0.0174723271758045,0.0304631310957435,-0.00458303953398128,0.014615277389534,0.00733607989943767,-0.0157839874944947,0.0121361995137137,0
2,0.06,0,0,0,0,0.00475286065814156,0,-0.0339514068976226,0.0188800307311782,0.00678830523982854,0.0510106246938866,-0.0612174925105378,0.00917504017083978,-0.0604464659335275,0.0466362670234459,-0.0559915828399164,0.0471113811938548,-0.0948820110451517,0
2,0.930693069306931,0,0,0,0,0.0246520289983122,0.00497926339960736,-0.00491612254036012,0.00320176550008325,-0.00368906248521424,0.00236992891384134,0.001410164542914,-0.000202832094162664,0.000190904390085191,0.00693229172332278,-0.0117103858792647,0.00232590205859028,0.00149557081208052,0
2,0.931372549019608,0,0,0,0,0.0316231884305121,0,-0.0192610037850954,0.0127850908285308,-0.00915664993832981,-0.0115692696683559,-0.000698266308154269,0.0173328729796628,-0.00429007944747599,0.0275264997858285,-0.0355624371896965,0.00852387782517421,0.0246813190927821,1
2,0.932038834951456,0,0,0,0,0.00428470067554893,0.00333413026176699,-0.015968040570504,0.00465259234283592,-0.00280682793007654,-0.00601741601947337,0.00577714464748902,0.0229068673025369,0.00970797888069989,0.00581605671481276,-0.00324118613368773,-0.00596410951327503,0.0135242944994715,0
2,0.932692307692308,0,0,0,0,0.000476985460987132,0,-0.0204462703629603,0.0114592972464525,-0.00399998832952654,0.00218803279295244,0.0084450070315267,-0.00443063145668956,0.00894316893424706,0.0182446164186214,-0.0013108657551486,0.00656477602264615,-0.00934176386974788,0
2,0.933333333333333,0,0,0,0,0.00273597981887485,0.0081855845864395,-0.0219135055576854,0.0118284278406272,0.00301806226122906,0.0108328041830013,-0.00247666821127818,-0.00207829148137223,0.00204943226974305,0.00454307517298935,-0.00533194010137518,0.0153922989944054,0.00607549826526838,1
2,0.933962264150943,0,0,0,0,0.000954198545681818,0.000477213084694664,-0.00656875377981924,0.00421543930683803,0.00126100322548401,0.000231517994002407,-0.00293480127747896,-0.00267155957110553,-0.000255777704601564,0.00592796703075655,-0.0195455836432562,0.00312741140974597,0.00551805289020965,0
2,0.934579439252336,0,0,0,0,0.00333730941451821,0,-0.010854086942391,0.00373744636569072,-0.00110889879013877,0.000149701055087776,-0.0019535321140357,-0.00253813014510672,0.00136046710375608,0.00291718471371577,-0.00619892271968901,0.00682922175159387,0.00228463778407934,0
2,0.935185185185185,0,0,0,0,0.00571702367048209,0,-0.0349846215070221,0.0210262285994359,-0.0279796319854541,-0.000725648683015919,0.00633844452465427,0.0191531409934636,-0.0368525360914248,0.0365254553788887,-0.00511955387406633,-0.0501592677139771,0.0583864146082878,0
2,0.935779816513762,0,0,0,0,0.00286259737463316,0,-0.0184586555301467,0.00950704905688949,0.00261061640228577,-0.00409981502602766,-0.00747519340444578,0.00792253908030751,-0.000508751896865204,0.00928853327985473,-0.0476367252795757,-0.00550776596394891,0.0081960084969593,0
2,0.936363636363636,0,0,0,0,0.000477668984482527,0.00143232299493311,-0.00589004732612421,0.00362064236436019,-0.00198775243153406,0.00402941744892457,-0.00577564080814222,-0.0051960022274318,-0.00604728216139943,0.00420414034586829,-0.00858070118536239,-0.010882494717556,0.0034010196702878,0
2,0.936936936936937,0,0,0,0,0.00429082899089667,0.00238606651024278,-0.00488286434875957,0.00241570347376649,-4.48242647054863e-06,0.00513530691076091,-0.00119337051178226,0.00271752798804976,0.00177853555073371,-0.00511413006582073,-0.00173463359702539,0.00567049100189002,-0.00433738024638346,0
2,0.9375,0,0,0,0,0.043744548962857,0.020121403199421,-0.00430313844052577,0.00283299191979117,0.00492010886144276,0.00173395420823167,-0.00100196124392839,1.99233269772041e-05,-0.00084328289194954,0.00658136327889714,-0.000933479210485644,0.00880000248806159,0.00776754785057119,1
2,0.938053097345133,0,0,0,0,0.000477897261186208,0,-0.0235210076845071,0.0092903994248513,-0.000543168036036443,0.0157118478669647,0.000402032412899132,0.00274866115337154,0.00484639866380625,-0.00875147633092389,-0.0141807488463143,-0.00715725006188427,-0.0217129245128779,0
2,0.93859649122807,0,0,0,0,0.0216855870715891,0.00672271439487674,-0.0472398982350785,0.015010973323043,0.0220058139847325,0.0151852758195013,-0.0293341955719335,-0.000735867966410808,-0.00942356963827128,0.0467440558674193,-0.128247202071158,0.065007058549256,-0.0732175696571397,1
2,0.939130434782609,0.693147180559945,0.693147180559945,0,4.31748811353631,0.00168492036491945,0.00168492036491945,-0.00813785127017618,0.00514366073634504,-0.00407192933328275,-0.00133481930441776,0.00164576068058579,0.00557873816303615,0.00791403205053297,0.00506853621269818,-0.0123916592726599,-0.0040426770240753,0.02921692375282,0
3,0.939655172413793,0,0,0,0,0.00572520647803964,0.000956480225956814,-0.0220844080751821,0.00364519965031958,0.00182039356670861,0.00611697554944068,-0.00769712951605235,-0.00688321496743893,-0.0194516297744739,0.0148728754139279,5.45092617157383e-05,0.0081711668782807,0.0179996989250088,0
3,0.94017094017094,0,0,0,0,0,0,-0.0126845407464687,0.00759482277944402,-0.00505445898725404,0.0255678286476682,-0.0160459154233145,0.00242013300947495,-0.0173830637862592,0.010191668815341,0.0141011715788503,0.010437241400149,0.0212830539116851,0
3,0.940677966101695,0,0,0,0,0.00382226934535419,0.000478583402290988,-0.010147119696236,0.00657225556827083,-0.000769003824794204,0.00636155380207379,-0.00474007801729765,-0.000755401845766134,-0.0042420228088042,0.0129114846863029,-0.017941803486458,0.0120749576595146,-0.00198855172600316,0
3,0.941176470588235,0,0,0,0,0.000478583402290988,0.000478583402290988,-0.0198555511872527,0.0113371021420074,-0.00595712411441259,-0.0179875265365618,0.0246572714441034,-0.0473508610030548,-0.0285728530116546,-0.0143189502954908,0.00868921303698987,-0.000182064233390096,0.0112915028200152,0
3,0.941666666666667,0,0,0,0,0.00239291810761279,0.000957854479364956,-0.00244710139075057,0.00160327821979158,-0.00144305610375148,0.00502698991475211,-0.00260940894273558,0.00154492816543943,-0.00441241230452355,0.00536956098907432,0.00234768835605411,-0.00223412108006453,-0.000783701778295877,0
3,0.942148760330578,0,0,0,0,0.00191570939813896,0.000479271516483,-0.0117477201051839,0.0067336744868809,-0.00248495517646674,0.0302932294559989,-0.0164763067279518,0.00906523818551452,-0.0131990725642368,0.00234569693044737,0.029599694040538,0.0192495999166565,0.0455930279925784,0
3,0.942622950819672,0,0,0,0,0.00170503025108375,0,-0.0156689008444361,0.00376546330113793,-0.00054063790411693,0.00189949852158544,-0.00491842536842227,-0.00170590825714963,0.00475677896072679,-0.0218643895356686,0.00727219712630337,0.00631400699032309,-0.00348520153261346,1
3,0.943089430894309,0,0,0,0,0.000479961612285475,0.000479961612285475,-0.0120009781197328,0.00698194558207677,-0.00680589664664935,0.00465112087861677,0.000286440924763843,0.0153170221830726,0.00996668782281852,-0.00275482553343889,0.00352390323438397,0.0314170608008819,0.0372709066024381,0
3,0.943548387096774,0,0,0,0,0.00143988505798754,0.000480192086057772,-0.00211543094558521,0.0013294802884639,-0.000853496594424497,0.00195116860329577,-0.00190481537727502,7.75429960438109e-05,-0.0020715555018358,0.00121261689309557,-0.00386816362685751,-0.00397324990307138,0.00111038232638767,0
3,0.944,0,0,0,0,0.000480192086057772,0,-0.0160151472109633,0.00679923405979353,-0.0052617648033671,0.0161137716133897,-0.0115322819466722,-0.00250878164946528,-0.0127066157206254,0.011760666316901,-0.00433824446905822,-0.0120040951601418,-0.00901548646592959,0
3,0.944444444444444,0,0,0,0,0.0102565001671891,0.00171673861905455,-0.0168362917407224,0.00932541380050154,-0.00972020932539196,-0.00561869170317761,0.00462763157146486,0.00638294908683013,0.00133482281232778,0.0238774707218689,-0.00868333502602821,-0.00250411044135846,0.0399704085024395,0
3,0.94488188976378,0,0,0,0,0.00172265331144616,0.00172265331144616,-0.0302973338814117,0.0159933431491243,-0.0192671558173349,-0.0181421603731505,-0.0296069779641396,-0.0209563864792072,-0.015734332312578,-0.00854399908091379,-0.000733943039379881,0.00065405836965232,0.00437260297590402,1
3,0.9453125,0,0,0,0,0.00171969087952668,0,-0.0187215372049832,0.0113914684435987,0.00605713243465436,-0.000562078613812328,-0.00163606313521303,-0.0056177790603585,0.00361395760505162,0.00170801579522278,-0.0044265884672883,0.0246650432071315,0.0243713942191199,1
3,0.945736434108527,0,0,0,0,0.00288184637488895,0.00144196131690118,-0.0203046694905018,0.00234756650383558,-0.00893426133891046,-0.0203276248204341,-0.0325244235878343,0.00592115013144626,-0.00123237176672511,0.00998628351411151,-0.0264619007420661,-0.00328629639523139,-0.00880654384676488,0
3,0.946153846153846,0,0,0,0,0.00048088483735078,0.000961538535621592,-0.0141602545621606,0.00601186666321308,-0.00680903531592388,-0.00212976341076461,0.0121674590613903,0.0181669330559144,0.00469597082792385,0.0027439586350569,-0.00334788969014509,0.00891882705494712,0.051116837234364,0
3,0.946564885496183,0,0,0,0,0.00856903272510137,0,-0.0108953957431353,0.00689979322594744,-0.00993867955499268,-0.01426493410984,-0.0331370168787085,-0.00497795577487596,0.000179990421295827,0.00235013452176576,0.00257647223762008,0.00060630816739237,0.00728300488717421,1
3,0.946969696969697,0,0,0,0,0.00564290090663679,0.000808080852053535,-0.0188261063020678,0.000285791399945861,0.00814478671977805,0.0229546725780989,0.00628068857732723,0.0190201525273724,0.0199545175007098,-0.034098882429367,-0.00132170209067365,0.00660055813855921,-0.000892555157987116,1
3,0.947368421052632,0,0,0,0,0.294799540220645,0.133531392624523,-0.0824160087596969,-0.00720623700003977,0.111724745447937,0.055960644034299,0.00556829450423584,0.0339843308397835,0.0788626584943436,-0.236697058373858,-0.209078478237364,-0.315917520531029,0.0546778640513507,1
3,0.947761194029851,0.693147180559945,0,0.693147180559945,1.09861228866811,0.000962463981900527,0.000481347783060462,-0.0188724726013926,0.0050452932367301,-0.0205132951427054,-0.0141636768650715,0.0124902945494948,0.0215643334193545,-0.00986313805409282,0.00622341777718909,0.000663845826971372,-0.00285644291032337,0.0102189336956982,0
3,0.948148148148148,0,0,0,0,0.0038443103567896,0,-0.0399703722901245,0.0214775396658589,0.0115741992394308,0.0185930614841062,0.00060822019190143,-0.00212777231331948,-0.01982799683772,5.99218974638935e-05,-0.0333717833291392,0.0305962083835294,-0.0208770559556835,0
3,0.0514705882352941,0.693147180559945,0,0.693147180559945,4.12713438504509,0.055720934231905,0.0282485197323707,-0.0404386386689187,-0.0236881407851716,0.0107211299651228,0.0458148074255184,-0.0213689626904726,0.0110864708913428,-0.0114264561344726,-0.00447434067951918,0.0057750899024851,-0.00796204996806029,-0.0258546615392259,1
3,0.941605839416058,0,0,0,0,0.00172860890061769,0,0,0,0,0,0,0,0,0,0,-6.05360936588321e-43,-6.0984509167416e-42,0
3,0.942028985507246,0,0,0,0,0.00096339121131353,0.000481811620980644,-0.0190764233759031,0.0105781232755274,-0.0265834706920514,-0.0757383259661998,-0.0971738225631792,-0.0175568150688108,0.0283944101195181,-0.0320373629728573,0.0244431853770367,-0.0168312585822549,0.000116084690637788,0
3,0.0575539568345324,0,0,0,0,0.00646205802809102,0.00242816792715469,-0.0303741500695603,0.00831039604913746,0.00681353838845037,0.0477828898852818,-0.0211350789059654,0.00329704910764445,-0.00719650094890241,-0.00434873578693605,0.0126657997545618,-0.00789305710463647,-0.0185569217707619,1
3,0.935714285714286,0,0,0,0,0.0628732418185099,0.00332226219197786,-0.017984656302973,0.0115215309065039,-0.0136199636763632,-0.0056486102904332,-0.00265326932676392,0.00187149732489421,-0.00791189358363795,0.0184764299837321,-0.0330002262511833,0.0170259711088735,0.0156954828217165,0
3,0.936170212765957,0,0,0,0,0.00144543508663973,0,-0.0103717258074045,0.00715713648985587,-0.00528477116895018,-0.00409537091696427,0.00789162048815763,-0.0132870630638773,-0.010127601074285,0.00632694027221874,-0.0340492016034144,0.0066149927364503,0.0176652193451909,0
3,0.936619718309859,0,0,0,0,0.00481232882519248,0.000964320229019188,-0.050165092678863,0.0274116778194024,0.0941296724506494,0.0244120569291345,0.00249899284427574,0.0153650723991732,0.031244262618438,-0.184569580411186,-0.18826697194082,-0.303379037649022,0.053227748041684,0
